Custom,0000,tbd,no unit,,,,,,,,,,,
Custom,0000,no activity of this subscope in the reporting year,no unit,,,,,,,,,,,
Custom,0000,specific emission from separate assessment, kg CO2e,1.0000,,,,,,,,,,
Custom,0000,data not availailable/ missing in reporting year,no unit,,,,,,,,,,,
Custom,0000,included in other subscope category,no unit,,,,,,,,,,,
Custom,0000,total emission of this subscope see adjacent for further description,no unit,,,,,,,,,,,
Custom,0000,no emissions according to GHGP or ISO14064-1,no unit,,,,,,,,,,,
Custom,0000,emissions with this subscope negligible, tbd,no unit,,,,,,,,,,,
Custom,0000,included in other business unit,no unit,,,,,,,,,,,
Custom,2021, Expenses, BIP, €,0.2603,,,,,,,,,,
Client, 2022, Electricity, purchased in reporting year by reporting company, MWh,280.0000,,,,,,,,,,
DBEIS, 2022, Fuels, Gaseous fuels, Butane, Energy - Gross CV, kWh (Gross CV),0.2224,0.2221,0.0002,0.0001,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 0% Laden, miles,0.3510,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 0% Laden, t.km,,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 100% Laden, km,0.3181,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 100% Laden, miles,0.5119,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 100% Laden, t.km,0.0348,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 100% Laden, km,0.3181,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 100% Laden, miles,0.5119,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 100% Laden, t.km,0.0348,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 100% Laden, km,0.3172,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 100% Laden, miles,0.5104,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 100% Laden, t.km,0.0342,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 100% Laden, km,0.3200,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 100% Laden, miles,0.5150,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 100% Laden, t.km,0.0354,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 100% Laden, km,0.3122,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 100% Laden, miles,0.5024,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 100% Laden, t.km,0.0338,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 50% Laden, km,0.2696,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 50% Laden, miles,0.4338,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 50% Laden, t.km,0.0590,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 50% Laden, km,0.2696,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 50% Laden, miles,0.4338,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 50% Laden, t.km,0.0590,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 50% Laden, km,0.2688,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 50% Laden, miles,0.4326,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 50% Laden, t.km,0.0579,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 50% Laden, km,0.2712,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 50% Laden, miles,0.4365,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 50% Laden, t.km,0.0600,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 50% Laden, km,0.2652,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 50% Laden, miles,0.4268,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), 50% Laden, t.km,0.0575,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), Average laden, km,0.2771,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), Average laden, miles,0.4459,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), Average laden, t.km,0.0525,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), Average laden, km,0.2771,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), Average laden, miles,0.4459,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), Average laden, t.km,0.0525,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), Average laden, km,0.2753,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), Average laden, miles,0.4430,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), Average laden, t.km,0.0523,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), Average laden, km,0.2785,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), Average laden, miles,0.4481,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), Average laden, t.km,0.0536,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), Average laden, km,0.2727,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), Average laden, miles,0.4389,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>17 t), Average laden, t.km,0.0509,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 0% Laden, km,0.1288,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 0% Laden, miles,0.2073,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 0% Laden, t.km,,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 0% Laden, km,0.1288,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 0% Laden, miles,0.2073,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 0% Laden, t.km,,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 0% Laden, km,0.1280,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 0% Laden, miles,0.2060,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 0% Laden, t.km,,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 0% Laden, km,0.1289,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 0% Laden, miles,0.2075,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 0% Laden, t.km,,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 0% Laden, km,0.1302,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 0% Laden, miles,0.2095,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 0% Laden, t.km,,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 100% Laden, km,0.1512,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 100% Laden, miles,0.2433,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 100% Laden, t.km,0.0704,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 100% Laden, km,0.1512,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 100% Laden, miles,0.2433,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 100% Laden, t.km,0.0704,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 100% Laden, km,0.1502,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 100% Laden, miles,0.2418,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 100% Laden, t.km,0.0713,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 100% Laden, km,0.1514,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 100% Laden, miles,0.2436,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 100% Laden, t.km,0.0725,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 100% Laden, km,0.1525,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 100% Laden, miles,0.2454,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 100% Laden, t.km,0.0732,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 50% Laden, km,0.1400,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 50% Laden, miles,0.2253,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 50% Laden, t.km,0.1304,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 50% Laden, km,0.1400,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 50% Laden, miles,0.2253,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 50% Laden, t.km,0.1304,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 50% Laden, km,0.1391,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 50% Laden, miles,0.2239,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 50% Laden, t.km,0.1320,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 50% Laden, km,0.1402,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 50% Laden, miles,0.2255,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 50% Laden, t.km,0.1343,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 50% Laden, km,0.1413,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 50% Laden, miles,0.2275,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), 50% Laden, t.km,0.1357,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), Average laden, km,0.1391,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), Average laden, miles,0.2239,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), Average laden, t.km,0.1409,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), Average laden, km,0.1391,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), Average laden, miles,0.2239,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), Average laden, t.km,0.1409,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), Average laden, km,0.1378,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), Average laden, miles,0.2217,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), Average laden, t.km,0.1486,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), Average laden, km,0.1390,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), Average laden, miles,0.2237,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), Average laden, t.km,0.1480,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), Average laden, km,0.1411,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), Average laden, miles,0.2271,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>3.5 - 7.5 t), Average laden, t.km,0.1383,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 0% Laden, km,0.1546,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 0% Laden, miles,0.2488,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 0% Laden, t.km,,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 0% Laden, km,0.1546,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 0% Laden, miles,0.2488,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 0% Laden, t.km,,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 0% Laden, km,0.1535,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 0% Laden, miles,0.2471,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 0% Laden, t.km,,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 0% Laden, km,0.1558,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 0% Laden, miles,0.2507,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 0% Laden, t.km,,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 0% Laden, km,0.1563,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 0% Laden, miles,0.2515,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 0% Laden, t.km,,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 100% Laden, km,0.1988,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 100% Laden, miles,0.3199,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 100% Laden, t.km,0.0392,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 100% Laden, km,0.1988,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 100% Laden, miles,0.3199,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 100% Laden, t.km,0.0392,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 100% Laden, km,0.1974,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 100% Laden, miles,0.3177,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 100% Laden, t.km,0.0407,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 100% Laden, km,0.2003,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 100% Laden, miles,0.3223,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 100% Laden, t.km,0.0435,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 100% Laden, km,0.2002,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 100% Laden, miles,0.3223,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 100% Laden, t.km,0.0426,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 50% Laden, km,0.1767,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 50% Laden, miles,0.2844,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 50% Laden, t.km,0.0696,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 50% Laden, km,0.1767,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 50% Laden, miles,0.2844,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 50% Laden, t.km,0.0696,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 50% Laden, km,0.1755,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 50% Laden, miles,0.2824,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 50% Laden, t.km,0.0724,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 50% Laden, km,0.1780,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 50% Laden, miles,0.2865,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 50% Laden, t.km,0.0773,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 50% Laden, km,0.1783,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 50% Laden, miles,0.2869,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), 50% Laden, t.km,0.0758,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), Average laden, km,0.1696,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), Average laden, miles,0.2730,,,,,,,,,,
DBEIS, 2022, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), Average laden, t.km,0.0983,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), Average laden, km,0.1696,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), Average laden, miles,0.2730,,,,,,,,,,
DBEIS, 2021, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), Average laden, t.km,0.0983,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), Average laden, km,0.1680,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), Average laden, miles,0.2704,,,,,,,,,,
DBEIS, 2020, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), Average laden, t.km,0.1050,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), Average laden, km,0.1695,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), Average laden, miles,0.2729,,,,,,,,,,
DBEIS, 2019, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), Average laden, t.km,0.1188,,,,,,,,,,
DBEIS, 2018, WTT- delivery vehs & freight, WTT- HGV refrigerated (all diesel), Rigid (>7.5 t-17 t), Average laden, km,0.1721,,,,,,,,,,
